code,district,name,street,city,zip_code,email,abbreviation
037831798,610,Základná škola s VJM,Školská 10,Vinica,99128,zsmvinica@gmail.com,ZSko10VK
037833669,610,Základná škola s MŠ,Vrbovka 53,Vrbovka,99106,skola@zsmvrbovka.edu.sk,ZVrb53VK
710060084,610,Základná škola,Širákov 1,Širákov,99127,sirakov.obec@gmail.com,ZSira1VK
037888498,610,Základná škola s MŠ,Gottwaldova 81,Želovce,99106,a.sedmakova@centrum.sk,ZGot81VK
037831810,610,Základná škola s MŠ,Na Parlagu 1,Čebovce,99125,skola@cebovce.sk,ZNaPa1VK
037888641,611,Základná škola A.O.,Školská 341/28,Budča,96233,zsbudca@centrum.sk,ZSko28ZV
037833472,611,Základná škola s MŠ,Školská 447/3,Dobrá Niva,96261,mariaslosiarikova7@gmail.com,ZSkol3ZV
037889826,611,Základná škola s MŠ,Trávniky 13,Kováčová,96237,zssms.kovacova@gmail.com,ZTra13ZV
037896326,611,Základná škola,Stredisková 2735/5,Lieskovec,96221,zwkladns@zslieskovec.edu.sk,ZStre5ZV
037833740,611,Základná škola s MŠ,Čs. armády 109/91,Očová,96223,zsocova@zsocova.edu.sk,ZCsa91ZV
710224133,611,Základná škola,Zaježová 5,Pliešovce,96263,skola@zivica.sk,ZZaje5ZV
037831216,611,Základná škola s MŠ,Školská 27/14,Pliešovce,96263,skola.pliesovce@gmail.com,ZSko14ZV
037897039,611,Základná škola s MŠ,Sielnica 15,Sielnica,96231,skola.sielnica.zs@centrum.sk,ZSie15ZV
037888790,611,Základná škola A.S.,Pionierska 348/9,Sliač,96231,zssliac@zssliac.sk,ZPion9ZV
037888412,611,Základná škola,Hrnčiarska 2119/1,Zvolen,96001,skola@5zszv.edu.sk,ZHrnc1ZV
037888595,611,Základná škola,J. Alexyho 1941/1,Zvolen,96001,skola@zsalexyhozv.sk,ZJAle1ZV
017060265,611,Základná škola sv.D.S.,M. M. Hodžu 1732/9,Zvolen,96001,skola@zsdomzv.edu.sk,ZMMHo9ZV
037888421,611,Základná škola,M. Rázusa 1672/3,Zvolen,96001,6zs@6zs-zvolen.sk,ZMRaz3ZV
037831232,611,Základná škola,Námestie mládeže 587/17,Zvolen,96001,namestie.mladeze@gmail.com,ZNam17ZV
037831208,611,Základná škola,Petra Jilemnického 1035/2,Zvolen,96001,riaditelka@3zs-zvolen.sk,ZPetr2ZV
037888528,611,Základná škola,Petra Jilemnického 1813/1,Zvolen,96001,skola@1zszv.sk,ZPetr1ZV
037833626,611,Základná škola s MŠ T.V,Ul. T. Vansovej 353/3,Zvolenská Slatina,96201,zs@zszvslatina.edu.sk,ZUlTV3ZV
037888544,612,Základná škola s MŠ,Záhumnie 24,Brehy,96801,zsmsbrehy@gmail.com,ZZah24ZC
037831861,612,Základná škola,Hodruša-Hámre 227,Hodruša-Hámre,96661,zshamre.skola@zoznam.sk,ZHo227ZC
035650729,612,Základná škola s MŠ,Pod Kláštorom 158,Hronský Beňadik,96653,zshronbenadik@post.sk,ZPo158ZC
037888552,612,Základná škola s MŠ,Malá Lehota 455,Malá Lehota,96642,skola@zsmalalehota.edu.sk,ZMa455ZC
030232481,612,Základná škola sv. Al.,Školská 15,Nová Baňa,96801,riaditelczsnb@gmail.com,ZSko15ZC
037831879,612,Základná škola J.Z.,Školská 44/6,Nová Baňa,96801,zsjzemana@gmail.com,ZSkol6ZC
037888692,612,Základná škola s MŠ,Tekovská Breznica 700,Tekovská Breznica,96652,skola@zssmstekovskabreznica.sk,ZTe700ZC
037888561,612,Základná škola s MŠ,Veľká Lehota 433,Veľká Lehota,96641,zsvlehota@gmail.com,ZVe433ZC
037831852,612,Základná škola,Fraňa Kráľa 838,Žarnovica,96681,skola@zskralazc.edu.sk,ZFr838ZC
017060354,612,Základná škola A.K.,Ul. A. Sládkoviča 823/24,Žarnovica,96681,nasaskola@zaakzc.edu.sk,ZUlA24ZC
037833791,612,Základná škola s MŠ,Župkov 18,Župkov,96671,skola@zszupkov.sk,ZZup18ZC
037831429,613,Základná škola,Školská 482,Hliník nad Hronom,96601,zshlinik@gmail.com,ZSk482ZH
052547540,613,Základná škola s MŠ,Horná Ždaňa 107,Horná Ždaňa,96604,skola.hornazdana@post.sk,ZHo107ZH
037831445,613,Základná škola,Janova Lehota 97,Janova Lehota,96624,zs.janova.lehota@centrum.sk,ZJan97ZH
037831453,613,Základná škola s MŠ,Jastrabá 188,Jastrabá,96701,zsjastraba@gmail.com,ZJa188ZH
037831461,613,Základná škola,Angyalova ulica 401/26,Kremnica,96701,sekretariat@zsangykr.edu.sk,ZAng26ZH
710170122,613,Spojená škola - ZŠ s MŠ,Angyalova ulica 417/31,Kremnica,96701,skola@szsangykr.edu.sk,SAng31ZH
037831470,613,Základná škola P.K.,P. Križku 392/8,Kremnica,96701,sekretariat@2zskremnica.edu.sk,ZPKri8ZH
710060220,613,Základná škola,Geromettova 99,Lovča,96621,anita.reclova@gmail.com,ZGer99ZH
710060238,613,Základná škola K.B.,Lovčica-Trubín 166,Lovčica-Trubín,96623,zbkradna@zslovcica.edu.sk,ZLo166ZH
037956141,613,Základná škola s MŠ,Slobodné 23,Lutila,96622,zs.lutila@centrum.sk,ZSlo23ZH
710132981,613,Základná škola,Sklené Teplice 1,Sklené Teplice,96603,teplicezs@post.sk,ZSkle1ZH
051284022,613,Základná škola s MŠ,Stará Kremnička 33,Stará Kremnička,96501,zssmsstarakremnicka@centrum.sk,ZSta33ZH
037831488,613,Základná škola,Školská 324/8,Trnavá Hora,96611,zstrnavahora@centrum.sk,ZSkol8ZH
037831496,613,Základná škola,Vyhne 111,Vyhne,96602,vyhne.riaditelka@gmail.com,ZVy111ZH
000622605,613,Základná škola s MŠ,A. Kmeťa 1,Žiar nad Hronom,96501,skola@zssmzh.edu.sk,ZAKme1ZH
037831500,613,Základná škola,Dr. Janského 2,Žiar nad Hronom,96501,skolazh@gmail.com,ZDrJa2ZH
037831372,613,Základná škola,Jilemnického 2,Žiar nad Hronom,96501,skola@zsjilemnickehozh.sk,ZJile2ZH
037831518,613,Základná škola,Ul. M. R. Štefánika 17,Žiar nad Hronom,96501,zsstefanikazh@centrum.sk,ZUlM17ZH
710060440,701,Základná škola,Abrahámovce 6,Abrahámovce,08641,zsabrahamovce@zoznam.sk,ZAbra6BJ
710261438,701,Cirk. spoj. škola - CZŠ,Jiráskova 5,Bardejov,08501,egidiusbj@centrum.sk,CJira5BJ
037873539,701,Základná škola,Komenského 23,Bardejov,08501,skola@zskombj.edu.sk,ZKom23BJ
037873971,701,Základná škola,Nám.arm.gen. L.Svobodu 16,Bardejov,08501,zsvinbarg16@gmail.com,ZNam16BJ
037874039,701,Základná škola s MŠ,Pod Vinbargom 1,Bardejov,08501,zspodvinbargom@gmail.com,ZPodV1BJ
037874004,701,Základná škola s MŠ,Pod papierňou 16A,Bardejov,08501,zspodpapiernou@gmail.com,ZPod16BJ
042029210,701,ZŠ s MŠ bl. Zefyrína,Poštárka 120A,Bardejov,08501,zspostarka@gmail.com,ZPo120BJ
042027136,701,CZŠ s MŠ sv. Faustíny,Pánska 2420,Bardejov,08501,czssf@centrum.sk,CPanskBJ
037874012,701,Základná škola,Tarasa Ševčenka 3,Bardejov,08501,skola@zsbkbj.edu.sk,ZTara3BJ
037874021,701,Základná škola,Wolkerova 10,Bardejov,08501,zs@zswolkerovabj.edu.sk,ZWol10BJ
710060475,701,Základná škola,Bartošovce 17,Bartošovce,08642,zsbartosovce@post.sk,ZBar17BJ
710060483,701,Základná škola,Beloveža 16,Beloveža,08614,zsbeloveza@centrum.sk,ZBel16BJ
710060505,701,Základná škola,Cigeľka 59,Cigeľka,08602,dana.galanova@centrum.sk,ZCig59BJ
710060513,701,Základná škola,Fričkovce 32,Fričkovce,08642,zsfrickovce@gmail.com,ZFri32BJ
037874454,701,Základná škola s MŠ,Gaboltov 50,Gaboltov,08602,skola@zsgaboltov.edu.sk,ZGab50BJ
710060521,701,Základná škola,Gerlachov 5,Gerlachov,08604,zs.strausova@centrum.sk,ZGerl5BJ
710060530,701,Základná škola,Hankovce 24,Hankovce,08646,zshankovce@gmail.com,ZHan24BJ
710060548,701,Základná škola,Harhaj 47,Harhaj,08645,obecharhaj@stonline.sk,ZHar47BJ
037873946,701,Základná škola s MŠ,Majerová 30,Hažlín,08614,skolahazlin@gmail.com,ZMaj30BJ
037877461,701,Základná škola s MŠ,Hertník 261,Hertník,08642,zshertnik@zshertnik.sk,ZHe261BJ
710060556,701,Základná škola,Hervartov 112,Hervartov,08622,zshervartov@zoznam.sk,ZHe112BJ
710060564,701,Základná škola,Hrabovec 25,Hrabovec,08611,hrabovecskola@azet.sk,ZHra25BJ
710060572,701,Základná škola,Hrabské 42,Hrabské,08606,zshrabske@centrum.sk,ZHra42BJ
710060580,701,Základná škola,Janovce 78,Janovce,08641,zsjanovce@gmail.com,ZJan78BJ
710060610,701,Základná škola,Kobyly 53,Kobyly,08622,zskobyly@gmail.com,ZKob53BJ
710060629,701,Základná škola,Koprivnica 83,Koprivnica,08643,zskoprivnica@szm.sk,ZKop83BJ
037782487,701,Základná škola,Kružlov 94,Kružlov,08604,zskruzlov@centrum.sk,ZKru94BJ
037873962,701,Základná škola,Družstevná 222,Kurima,08612,sekretariat@zskurima.edu.sk,ZDr222BJ
710060653,701,Základná škola,Kurov 127,Kurov,08604,skola@zskurov.edu.sk,ZKu127BJ
037944452,701,Základná škola s MŠ,Kľušov 170,Kľušov,08622,zsklusov@pobox.sk,ZKl170BJ
710060661,701,Základná škola,Lascov 11,Lascov,08645,zslascov@centrum.sk,ZLas11BJ
710060670,701,Základná škola,Lenartov 42,Lenartov,08606,zslenartov@post.sk,ZLen42BJ
710156499,701,Základná škola,Lopúchov 85,Lopúchov,08643,zslopuchov@gmail.com,ZLop85BJ
710060688,701,Základná škola,Lukavica 87,Lukavica,08621,lukavicazs@gmail.com,ZLuk87BJ
710060696,701,Základná škola,Lukov 99,Lukov,08605,zdenkarohalova@zoznam.sk,ZLuk99BJ
037873954,701,Základná škola,Malcov 16,Malcov,08606,zsmalcov@stonline.sk,ZMal16BJ
037873750,701,Základná škola,Marhaň 115,Marhaň,08645,zsmarhan@gmail.com,ZMa115BJ
037942620,701,Základná škola s MŠ,Mokroluh 130,Mokroluh,08601,mokroluh@post.sk,ZMo130BJ
037877071,701,Základná škola s MŠ,Nižná Polianka 50,Nižná Polianka,08636,zsnpolianka@gmail.com,ZNiz50BJ
710060718,701,Základná škola,Nižná Voľa 2,Nižná Voľa,08621,zsniznavola@centrum.sk,ZNizn2BJ
710060726,701,Základná škola,Nižný Tvarožec 87,Nižný Tvarožec,08602,zsntvarozec@gmail.com,ZNiz87BJ
710060734,701,Základná škola,Osikov 102,Osikov,08642,zs.osikov@post.sk,ZOs102BJ
710060742,701,Základná škola,Petrová 7,Petrová,08602,zaklasng@zspetrova.edu.sk,ZPetr7BJ
710060750,701,Základná škola,Poliakovce 47,Poliakovce,08611,zspoliak@centrum.sk,ZPol47BJ
037873938,701,Základná škola,Toplianska 144,Raslavice,08641,zsraslavicebj@gmail.com,ZTo144BJ
037943642,701,Základná škola s MŠ,Richvald 85,Richvald,08501,zs.richvald@post.sk,ZRic85BJ
037943006,701,Základná škola s MŠ,Rokytov 4,Rokytov,08601,zssmsrokytov@centrum.sk,ZRoky4BJ
037883658,701,Základná škola s MŠ,Smilno 205,Smilno,08633,skolsmilno@gmail.com,ZSm205BJ
710060831,701,Základná škola,Snakov 86,Snakov,08606,zssnakov@gmail.com,ZSna86BJ
710060858,701,Základná škola,Stuľany 43,Stuľany,08645,zs.stulany@centrum.sk,ZStu43BJ
710060866,701,Základná škola,Sveržov 52,Sveržov,08602,skolasverzov@centrum.sk,ZSve52BJ
710140495,701,Základná škola,Tarnov 13,Tarnov,08601,zstarnov@gmail.com,ZTar13BJ
710160186,701,Základná škola,Tročany 63,Tročany,08641,zstrocany@centrum.sk,ZTro63BJ
710261454,701,Spojená škola - ZŠ s MŠ,Školská 478,Zborov,08633,spojenaskolazborov@gmail.com,SSk478BJ
037942603,701,Základná škola s MŠ,Zlaté 185,Zlaté,08601,zszlate@centrum.sk,ZZl185BJ
710060815,701,Základná škola,Šiba 116,Šiba,08622,zssiba@pobox.sk,ZSi116BJ
710060912,702,Základná škola,Brekov 178,Brekov,06601,riaditelka@zsbrekov.edu.sk,ZBr178HE
037942611,702,Základná škola s MŠ,Hrabovec nad Laborcom 41,Hrabovec nad Laborcom,06701,skola@zshrabovec.edu.sk,ZHra41HE
035520078,702,Základná škola,Dargovských hrdinov 19,Humenné,06601,skola@zshu.edu.sk,ZDar19HE
710167520,702,Cirk. spojená škola -ZŠ,Duchnovičova 24,Humenné,06601,skola@gymcmhe.edu.sk,CDuc24HE
035519151,702,Základná škola,Hrnčiarska 13,Humenné,06601,skola@zshrnche.edu.sk,ZHrn13HE
037876741,702,Základná škola,Kudlovská 11,Humenné,06601,admin@zskudhe.edu.sk,ZKud11HE
037874101,702,Základná škola,Laborecká 66,Humenné,06601,zslabhe@zslabhe.sk,ZLab66HE
037947966,702,Základná škola s MŠ,Podskalka 58,Humenné,06601,admin@zspodskalkahe.edu.sk,ZPod58HE
037874098,702,Základná škola,Pugačevova 1381/7,Humenné,06601,skola@zspugacevhe.sk,ZPuga7HE
037876732,702,Základná škola,SNP 1,Humenné,06601,skola@zssnphe.edu.sk,ZSNP11HE
037874071,702,Základná škola,Štefánikova 31,Humenné,06601,zsjanasvermu@gmail.com,ZSte31HE
037874080,702,Základná škola s MŠ,Osloboditeľov 204,Kamenica nad Cirochou,06783,skola@zskamenicanc.edu.sk,ZOs204HE
037876970,702,Základná škola s MŠ,Košarovce 16,Košarovce,09406,zskosarovce@stonline.sk,ZKos16HE
036158933,702,Základná škola s MŠ,Koškovce 134,Koškovce,06712,zskoskovce@in.slovanet.sk,ZKo134HE
710061145,702,Základná škola,Lukačovce 94,Lukačovce,06724,zslukacovce@zoznam.sk,ZLuk94HE
037941658,702,Základná škola s MŠ,Modra nad Cirochou 250,Modra nad Cirochou,06782,zsmocir@zsmocir.edu.sk,ZMo250HE
037940040,702,Základná škola s MŠ,Nižné Ladičkovce 107,Nižné Ladičkovce,06711,zsnizneladickovce@post.sk,ZNi107HE
037874390,702,Základná škola,Ohradzany 162,Ohradzany,06722,zs.ohradzany@centrum.sk,ZOh162HE
710064470,702,Základná škola,Pakostov 102,Pakostov,09407,zspakostov@gmail.com,ZPa102HE
037876562,702,Základná škola s MŠ,Papín 199,Papín,06733,zspapin@zspapin.edu.sk,ZPa199HE
037874381,702,Základná škola s MŠ,Topoľovka 1,Topoľovka,06745,skola@zstopolovka.edu.sk,ZTopo1HE
037792059,702,Základná škola s MŠ,Udavské 80,Udavské,06731,skola@zsudavske.edu.sk,ZUda80HE
710064586,702,Základná škola,Vyšná Sitnica 1,Vyšná Sitnica,09407,zsvysnasitnica@gmail.com,ZVysn1HE
037876660,702,Základná škola s MŠ,Vyšný Hrušov 63,Vyšný Hrušov,06732,zssmsvh@gmail.com,ZVys63HE
710061323,702,Základná škola,Zbudské Dlhé 44,Zbudské Dlhé,06712,zszbudskedlhe@gmail.com,ZZbu44HE
710061331,702,Základná škola,Zubné 41,Zubné,06733,zszubne@zszubne.edu.sk,ZZub41HE
042084164,703,Základná škola s MŠ,Holumnica 121,Holumnica,05994,zs.holumnica@gmail.com,ZHo121KK
036158895,703,Základná škola,Školská 212,Huncovce,05992,riaditel@zshuncovce.sk,ZSk212KK
042028990,703,Základná škola,Ihľany 127,Ihľany,05994,i.miturova127@gmail.com,ZIh127KK
037874349,703,Základná škola s MŠ,Jurské 40,Jurské,05994,zsjurske@zsjurske.edu.sk,ZJur40KK
036158968,703,Základná škola,Dr. Daniela Fischera 2,Kežmarok,06001,zsfischera@zsfiskk.sk,ZDrDa2KK
036158976,703,Základná škola,Hradné námestie 38,Kežmarok,06011,skola@zshradnekk.edu.sk,ZHra38KK
037874268,703,Základná škola s MŠ,Nižná brána 8,Kežmarok,06001,riaditelnbkk@gmail.com,ZNizn8KK
042035724,703,ZŠ s MŠ sv. Kríža,Petržalská 21,Kežmarok,06001,skola@skola-sv-kriza.sk,ZPet21KK
037874209,703,Základná škola,Krížová Ves 43,Krížová Ves,05901,zs_krizova_ves@stonline.sk,ZKri43KK
710261381,703,Spojená škola - ZŠ,Školská 535/5,Lendak,05907,rriaditel@zslendak.sk,SSkol5KK
710062206,703,Základná škola,Mlynská 156/1,Matiašovce,05905,zakladnaskola@matiasovce.sk,ZMlyn1KK
710263465,703,Základná škola,Mlynčeky 15,Mlynčeky,05976,zsmlynceky@gmail.com,ZMly15KK
710062222,703,Základná škola,Podhorany 68,Podhorany,05993,zspodhorany@azet.sk,ZPod68KK
037874357,703,Základná škola s MŠ,Rakúsy 81,Rakúsy,05976,zssms.rakusy@gmail.com,ZRak81KK
037874187,703,Základná škola s MŠ,Slovenská Ves 313,Slovenská Ves,05902,janahanigovska@gmail.com,ZSl313KK
037792041,703,Základná škola J.M.P.,Moskovská 20,Spišská Belá,05901,zspetzvalova@azet.sk,ZMos20KK
037874233,703,Základná škola M.R. Šte,Štefánikova 19,Spišská Belá,05901,sekretariat@zsstefsbela.edu.sk,ZSte19KK
710261373,703,Základná škola,Štúrova 231/123,Spišská Stará Ves,06101,riaditelka231@gmail.com,ZSt123KK
037874217,703,Základná škola s MŠ,Spišské Hanušovce 66,Spišské Hanušovce,05904,zs.sphanusovce@gmail.com,ZSpi66KK
710062249,703,Základná škola,Stará Lesná 102,Stará Lesná,05952,zsstaralesna@zoznam.sk,ZSt102KK
037874195,703,Základná škola s MŠ,Stráne pod Tatrami 33,Stráne pod Tatrami,05976,skolastrane@gmail.com,ZStr33KK
036158950,703,Základná škola,Školská 7/6,Toporec,05995,skola@zstoporec.edu.sk,ZSkol6KK
710062273,703,Základná škola,Tvarožná 104,Tvarožná,05971,zstvarozna@pobox.sk,ZTv104KK
710127784,703,Základná škola,Veľká Franková 56,Veľká Franková,05978,zsvelkafrankova56@gmail.com,ZVel56KK
037874225,703,Základná škola s MŠ,Školská 267,Veľká Lomnica,05952,skola@zsvlomnica.edu.sk,ZSk267KK
037876929,703,Základná škola s MŠ,Vlkovce 70,Vlkovce,05971,zsmsvlkovce@gmail.com,ZVlk70KK
037874276,703,Základná škola s MŠ,Vlková 18,Vlková,05972,zsvlkova@azet.sk,ZVlk18KK
037874241,703,Základná škola,Vrbov 266,Vrbov,05972,zakladnaskolavrbov@gmail.com,ZVr266KK
710062338,703,Základná škola,Žakovce 70,Žakovce,05973,zszakovce@gmail.com,ZZak70KK
036158984,703,Základná škola,Školská 1,Ľubica,05971,zslubica@zslubica.sk,ZSkol1KK
037942697,704,Základná škola s MŠ,Bijacovce 5,Bijacovce,05306,zsbijacovce@azet.sk,ZBija5LE
710063180,704,Základná škola,Dlhé Stráže 12,Dlhé Stráže,05401,zsdlhestraze@centrum.sk,ZDlh12LE
042083460,704,Základná škola s MŠ,Domaňovce 30,Domaňovce,05302,zsdomanovce@gmail.com,ZDom30LE
710063202,704,Základná škola,Dravce 97,Dravce,05314,zsdravce97@gmail.com,ZDra97LE
710063229,704,Základná škola,Školská 38/3,Granč-Petrovce,05305,zs@grancpetrovce.sk,ZSkol3LE
042026644,704,Základná škola s MŠ,Jablonov 209,Jablonov,05303,skola.zsms@jablonov.sk,ZJa209LE
037947737,704,ZŠ s MŠ J. Nepomuckého,Klčov 28,Klčov,05302,zsms_klcov@post.sk,ZKlc28LE
037785834,704,Základná škola,Gašpara Haina 37,Levoča,05401,zsghle@zsghle.sk,ZGas37LE
037791851,704,Základná škola,Jána Francisciho 11,Levoča,05401,franc@stonline.sk,ZJan11LE
042344760,704,Súkromná ZŠ,Kláštorská 37,Levoča,05401,skolasukromna@levoca.eu,SKla37LE
037873792,704,Základná škola,Nám. Štefana Kluberta 10,Levoča,05401,klubert@stonline.sk,ZNam10LE
037873814,704,Základná škola,Palešovo námestie 9,Spišské Podhradie,05304,direktor@zspalnam.sk,ZPale9LE
037873831,704,Základná škola,Školská 3,Spišské Podhradie,05304,zs_skolska@zsspispodhradie.edu.sk,ZSkol3LE
037873822,704,Základná škola s MŠ,Komenského 2,Spišský Hrhov,05302,skola@zsshrhov.edu.sk,ZKome2LE
037873920,704,Základná škola,Školská 255/6,Spišský Štvrtok,05314,riaditel@zsspistv.edu.sk,ZSkol6LE
037874055,705,Základná škola,Duchnovičova 480/29,Medzilaborce,06801,zsduch@stonline.sk,ZDuc29ML
037874063,705,Základná škola,Komenského 135/6,Medzilaborce,06801,kocanovaem@gmail.com,ZKome6ML
037876708,705,Základná škola s MŠ,Radvaň nad Laborcom 278,Radvaň nad Laborcom,06701,zsradvan@centrum.sk,ZRa278ML
037879731,706,Základná škola,Komenského 333,Batizovce,05935,skolabatizovce@gmail.com,ZKo333PP
037942379,706,Základná škola s MŠ,Mlynská 21,Gerlachov,05942,zssms@inmail.sk,ZMly21PP
037876058,706,Základná škola,Sládkovičova 501/15,Hranovnica,05916,riaditel@zshranovnica.sk,ZSla15PP
710062125,706,Základná škola,Hôrka 50,Hôrka,05912,haskova.dana@gmail.com,ZHor50PP
051896095,706,Základná škola,Jánovce 212,Jánovce,05913,zsjanovce212@gmail.com,ZJa212PP
042231728,706,Základná škola s MŠ,Kravany 241,Kravany,05918,zssmskravany@gmail.com,ZKr241PP
037876490,706,Základná škola s MŠ,Ul.Štefana Náhalku 396/10,Liptovská Teplička,05940,riaditel.zslt@gmail.com,ZUlS10PP
037876473,706,Základná škola s MŠ,Lučivná 75/7,Lučivná,05931,zslucivna@gmail.com,ZLuci7PP
710170076,706,ZŠ sv. Jána Pavla II.-S,Dlhé hony 3522/2,Poprad,05801,scspp@scspp.sk,ZDlhe2PP
017068207,706,Základná škola s MŠ,Dostojevského ul. 2616/25,Poprad,05801,zsdostpp@gmail.com,ZDos25PP
037791591,706,Základná škola s MŠ,Francisciho ulica 832/21,Poprad,05801,1.zs.francisciho@gmail.com,ZFra21PP
037791605,706,Základná škola s MŠ,Jarná ulica 3168/13,Poprad,05801,skola@zsjarnapp.edu.sk,ZJar13PP
037876911,706,Základná škola s MŠ,Komenského ulica 587/15,Poprad,05801,zssmskompp@gmail.com,ZKom15PP
017068193,706,Základná škola s MŠ,Koperníkova ulica 1707/21,Poprad,05801,riaditelzsppma@gmail.com,ZKop21PP
710261292,706,Spojená škola - ZŠ s MŠ,Letná ulica 3453/34,Poprad,05801,ssletnapoprad@gmail.com,SLet34PP
710273070,706,Súkromná základná škola,Rovná 597/15,Poprad,05801,lifeacademy@lifeacademy.sk,SRov15PP
017068215,706,Základná škola s MŠ,Tajovského ulica 2764/17,Poprad,05801,zs.taj.pp@gmail.com,ZTaj17PP
037873881,706,Základná škola s MŠ,Ul. Fraňa Kráľa 2086/2,Poprad,05801,zsvelka@zskralapp.edu.sk,ZUlFr2PP
710220316,706,Spojená škola - ZŠ,Ulica mládeže 2350/7,Poprad,05801,ssdtppzs@gmail.com,SUlic7PP
017068223,706,Základná škola s MŠ,Vagonárska ulica 1600/4,Poprad,05801,skola@zsspsobota.sk,ZVago4PP
037876066,706,Základná škola s MŠ,Školská 311,Spišská Teplica,05934,zsms.spteplica@gmail.com,ZSk311PP
037876031,706,Základná škola s MŠ,Michalská 398/8,Spišské Bystré,05918,zsspbystre@gmail.com,ZMich8PP
037785681,706,Základná škola,Slnečná 422,Spišský Štiavnik,05914,riaditelka@zsspisskystiavnik.sk,ZSl422PP
017068975,706,Základná škola,Komenského 2,Svit,05921,zssvit@zssvit.eu,ZKome2PP
710269005,706,ZŠ - Spojená škola,Mierová 134,Svit,05921,zs@zsmierusvit.edu.sk,ZMi134PP
037876431,706,Základná škola s MŠ,Školská 240,Veľký Slavkov,05991,zssmsvslavkov@centrum.sk,ZSk240PP
037876457,706,Základná škola s MŠ,Školská 138/6,Vikartovce,05919,zakladnaskola.vikartovce@gmail.com,ZSkol6PP
037876481,706,Základná škola s MŠ,Vydrník 121,Vydrník,05914,skola@zsvydrnik.edu.sk,ZVy121PP
